DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Adolescent,Football,FiveThou,Current,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,UpperMiddle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Severe,Middle,Suburb,TenThou,FiveThou,False,Thousand,TenThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,Domino,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,FamilySedan,Moderate,Middle,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Good
Zero,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Normal,False,False,Economy,Severe,Prole,Rural,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Tank,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
One,Normal,Adult,EggShell,Domino,Older,Thousand,,False,Excellent,Adventurous,False,False,SportsCar,,UpperMiddle,Secure,Thousand,FiveThou,True,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,Football,Domino,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Suburb,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Good
Zero,Expert,Adult,Tank,Domino,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,Football,Domino,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
One,Expert,Adult,Football,Domino,Current,Thousand,,False,Excellent,Adventurous,False,False,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,EggShell,FiveThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,False,SportsCar,,Prole,City,Thousand,TenThou,True,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Middle,Suburb,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Luxury,,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,Domino,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adolescent,Football,FiveThou,Older,Thousand,,False,Poor,Normal,True,True,Luxury,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,SportsCar,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Tank,FiftyThou,Older,HundredThou,Severe,True,Poor,Normal,False,True,FamilySedan,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,False,Thousand,False,Good
One,Normal,Adult,Football,Domino,Current,Thousand,,False,Excellent,Adventurous,False,False,Luxury,,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Severe,Prole,City,TenThou,FiveThou,True,TenThou,TenThou,False,False,HundredThou,False,Poor
Zero,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Severe,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,SportsCar,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,True,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Tank,FiftyThou,Current,Thousand,,False,Poor,Adventurous,True,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Severe,Middle,Secure,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Fair
Zero,Normal,Adolescent,Football,TwentyThou,Current,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adolescent,EggShell,FiveThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Middle,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,SportsCar,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,SportsCar,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,SportsCar,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Tank,FiftyThou,Older,Thousand,,False,Normal,Psychopath,False,True,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,True,Poor,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,True,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Many,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Football,FiveThou,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Mild,True,Normal,Normal,False,True,FamilySedan,Mild,Middle,Rural,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,Football,Domino,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Tank,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,False,FamilySedan,Mild,Prole,City,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,Severe,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,HundredThou,TenThou,False,TenThou,Thousand,False,True,HundredThou,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,,True,Poor,Normal,True,True,FamilySedan,Mild,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,Football,FiftyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Luxury,,UpperMiddle,Rural,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Expert,Adult,EggShell,TwentyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,Wealthy,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Senior,Tank,Domino,Older,Thousand,,True,Poor,Cautious,False,False,FamilySedan,Mild,Prole,Suburb,TenThou,FiveThou,False,Thousand,TenThou,False,True,TenThou,True,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,SportsCar,Mild,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
One,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Football,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,Domino,Current,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,HundredThou,TwentyThou,True,HundredThou,Thousand,True,True,Thousand,False,Fair
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,Football,FiveThou,Current,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,Football,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,FamilySedan,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,SportsCar,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,True,Normal,Normal,False,False,FamilySedan,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,True,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adolescent,Tank,Domino,Older,Thousand,Moderate,True,Excellent,Cautious,False,False,FamilySedan,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Poor,Normal,False,True,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,False,SportsCar,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,True,FamilySedan,Severe,Middle,Secure,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Senior,Tank,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,False,FamilySedan,Mild,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Excellent
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,Severe,True,Poor,Adventurous,True,True,SportsCar,Severe,UpperMiddle,City,HundredThou,FiftyThou,True,HundredThou,Thousand,False,True,TenThou,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,SportsCar,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,,True,Poor,Cautious,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Senior,Football,FiftyThou,Current,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Tank,FiveThou,Older,Thousand,Mild,False,Normal,Normal,False,False,FamilySedan,Mild,Middle,Suburb,HundredThou,TenThou,False,Thousand,HundredThou,False,False,Thousand,True,Good
One,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,True,True,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,HundredThou,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,EggShell,Domino,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Million,False,Poor
One,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,SportsCar,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,Normal,Adult,EggShell,TwentyThou,Current,Thousand,Mild,True,Poor,Adventurous,False,True,SportsCar,Mild,UpperMiddle,Rural,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Senior,EggShell,Domino,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,True,True,FamilySedan,Moderate,Middle,Secure,HundredThou,TwentyThou,False,HundredThou,TenThou,False,True,Thousand,False,Excellent
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Normal,Adventurous,False,True,Economy,Mild,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adolescent,Tank,FiftyThou,Current,Thousand,,True,Poor,Cautious,True,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,False,FamilySedan,Severe,Middle,Suburb,Million,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Severe,True,Normal,Cautious,False,True,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Fair
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adolescent,Tank,Domino,Older,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adolescent,Tank,TwentyThou,Current,Thousand,,True,Normal,Normal,True,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adolescent,EggShell,FiftyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,Economy,Mild,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,Domino,Older,TenThou,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,Normal,Senior,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Adult,Tank,FiftyThou,Older,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Tank,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,Mild,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,Tank,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
