DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Many,Normal,Adolescent,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,False,SportsCar,,Middle,Suburb,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,True,SportsCar,,UpperMiddle,Secure,TenThou,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,SportsCar,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Luxury,Severe,UpperMiddle,City,HundredThou,FiftyThou,True,HundredThou,HundredThou,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,SportsCar,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiveThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,True,TenThou,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,TenThou,False,Fair
Zero,Expert,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,True,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,FiftyThou,Older,HundredThou,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Million,True,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,False,SportsCar,,UpperMiddle,Secure,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,SportsCar,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Middle,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Football,Domino,Current,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Middle,Rural,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Poor
One,Normal,Adolescent,EggShell,FiftyThou,Current,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,HundredThou,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,Football,Domino,Current,Thousand,Mild,True,Poor,Normal,False,False,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,Football,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Fair
Zero,SubStandard,Adolescent,EggShell,FiftyThou,Current,Million,Moderate,True,Poor,Normal,False,True,SportsCar,Moderate,UpperMiddle,Secure,Million,TwentyThou,True,HundredThou,Thousand,False,True,Million,False,Poor
Zero,Normal,Adult,EggShell,Domino,Current,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,,False,Poor,Psychopath,False,True,FamilySedan,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Expert,Adult,Football,TwentyThou,Current,Thousand,,True,Excellent,Adventurous,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Moderate,False,Poor,Normal,False,False,FamilySedan,Moderate,Middle,Suburb,TenThou,FiveThou,False,TenThou,TenThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,Domino,Current,TenThou,Severe,False,Poor,Normal,False,False,SportsCar,Severe,Middle,Secure,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,Mild,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Football,TwentyThou,Current,TenThou,Severe,False,Poor,Psychopath,False,False,FamilySedan,Severe,Prole,City,Million,TwentyThou,False,HundredThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,Domino,Older,Thousand,Moderate,True,Poor,Cautious,False,False,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Middle,Suburb,Million,FiveThou,False,TenThou,HundredThou,False,False,HundredThou,False,Poor
One,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Expert,Adult,EggShell,Domino,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Moderate,True,Poor,Cautious,False,False,Economy,Mild,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,Luxury,Mild,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,True,Poor,Normal,False,False,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Severe,Prole,City,HundredThou,TenThou,False,TenThou,TenThou,False,False,Million,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,Domino,Older,Thousand,Mild,False,Poor,Normal,True,True,SportsCar,Mild,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,EggShell,FiveThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,Thousand,HundredThou,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,True,True,SportsCar,Severe,UpperMiddle,City,HundredThou,TwentyThou,False,HundredThou,HundredThou,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiveThou,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,True,SportsCar,Severe,UpperMiddle,Secure,TenThou,TenThou,False,TenThou,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,Tank,FiveThou,Current,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adolescent,Tank,Domino,Current,Thousand,Mild,True,Normal,Cautious,True,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,SportsCar,,Prole,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,Economy,Mild,UpperMiddle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Moderate,False,Poor,Psychopath,False,True,FamilySedan,Moderate,Middle,City,TenThou,FiveThou,False,TenThou,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,SportsCar,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Normal,Adventurous,False,False,FamilySedan,,Middle,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Adult,Football,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,UpperMiddle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Severe,True,Poor,Adventurous,False,False,FamilySedan,Moderate,UpperMiddle,City,HundredThou,TwentyThou,False,HundredThou,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,SportsCar,,Prole,City,Thousand,FiftyThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Million,Moderate,True,Poor,Normal,True,True,SportsCar,Moderate,UpperMiddle,Secure,Million,TwentyThou,True,HundredThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,True,Poor,Normal,False,True,Economy,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adult,EggShell,FiveThou,Current,Thousand,Mild,True,Poor,Cautious,False,False,SportsCar,Mild,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,TenThou,TenThou,False,TenThou,TenThou,False,True,HundredThou,False,Poor
One,Normal,Adult,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Fair
Zero,Normal,Adolescent,Tank,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Severe,True,Poor,Normal,False,True,SportsCar,Severe,UpperMiddle,Suburb,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,True,True,Economy,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,HundredThou,Moderate,True,Poor,Normal,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Adult,EggShell,TwentyThou,Current,Thousand,,True,Excellent,Normal,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Psychopath,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,Football,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,Mild,True,Poor,Normal,True,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Mild,Middle,Suburb,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,Domino,Current,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Severe,Middle,Suburb,HundredThou,TwentyThou,False,HundredThou,HundredThou,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,Economy,Mild,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,UpperMiddle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Normal,False,False,SportsCar,Moderate,Middle,Suburb,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Fair
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Expert,Adult,Tank,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Adult,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adolescent,Football,Domino,Older,Thousand,Mild,True,Poor,Cautious,False,True,FamilySedan,Mild,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiveThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Luxury,,Wealthy,Secure,Thousand,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,Domino,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,SportsCar,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,Tank,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
